Time,X(CH1),
-1.4906107e-04,-4.16000e-01,
-1.4904108e-04,-4.16000e-01,
-1.4902109e-04,-4.16000e-01,
-1.4900109e-04,-4.16000e-01,
-1.4898110e-04,-4.16000e-01,
-1.4896110e-04,-4.16000e-01,
-1.4894111e-04,-4.16000e-01,
-1.4892111e-04,-4.16000e-01,
-1.4890112e-04,-4.16000e-01,
-1.4888112e-04,-4.16000e-01,
-1.4886113e-04,-4.16000e-01,
-1.4884114e-04,-4.16000e-01,
-1.4882114e-04,-4.16000e-01,
-1.4880115e-04,-4.16000e-01,
-1.4878115e-04,-4.16000e-01,
-1.4876116e-04,-4.16000e-01,
-1.4874116e-04,-4.16000e-01,
-1.4872117e-04,-4.16000e-01,
-1.4870118e-04,-4.16000e-01,
-1.4868118e-04,-4.16000e-01,
-1.4866119e-04,-4.16000e-01,
-1.4864119e-04,-4.16000e-01,
-1.4862120e-04,-4.16000e-01,
-1.4860120e-04,-4.16000e-01,
-1.4858121e-04,-4.16000e-01,
-1.4856122e-04,-4.16000e-01,
-1.4854122e-04,-4.16000e-01,
-1.4852123e-04,-4.16000e-01,
-1.4850123e-04,-4.16000e-01,
-1.4848124e-04,-4.16000e-01,
-1.4846124e-04,-4.16000e-01,
-1.4844125e-04,-4.16000e-01,
-1.4842126e-04,-4.16000e-01,
-1.4840126e-04,-4.16000e-01,
-1.4838127e-04,-4.16000e-01,
-1.4836127e-04,-4.16000e-01,
-1.4834128e-04,-4.16000e-01,
-1.4832128e-04,-4.16000e-01,
-1.4830129e-04,-4.16000e-01,
-1.4828129e-04,-4.16000e-01,
-1.4826130e-04,-4.16000e-01,
-1.4824131e-04,-4.16000e-01,
-1.4822131e-04,-4.16000e-01,
-1.4820132e-04,-4.16000e-01,
-1.4818132e-04,-4.16000e-01,
-1.4816133e-04,-4.16000e-01,
-1.4814133e-04,-4.16000e-01,
-1.4812134e-04,-4.16000e-01,
-1.4810135e-04,-4.16000e-01,
-1.4808135e-04,-4.16000e-01,
-1.4806136e-04,-4.16000e-01,
-1.4804136e-04,-4.16000e-01,
-1.4802137e-04,-4.16000e-01,
-1.4800137e-04,-4.16000e-01,
-1.4798138e-04,-4.16000e-01,
-1.4796139e-04,-4.16000e-01,
-1.4794139e-04,-4.16000e-01,
-1.4792140e-04,-4.16000e-01,
-1.4790140e-04,-4.16000e-01,
-1.4788141e-04,-4.16000e-01,
-1.4786141e-04,-4.16000e-01,
-1.4784142e-04,-4.16000e-01,
-1.4782143e-04,-4.16000e-01,
-1.4780143e-04,-4.16000e-01,
-1.4778144e-04,-4.16000e-01,
-1.4776144e-04,-4.16000e-01,
-1.4774145e-04,-4.16000e-01,
-1.4772145e-04,-4.16000e-01,
-1.4770146e-04,-4.16000e-01,
-1.4768147e-04,-4.16000e-01,
-1.4766147e-04,-4.16000e-01,
-1.4764148e-04,-4.16000e-01,
-1.4762148e-04,-4.16000e-01,
-1.4760149e-04,-4.16000e-01,
-1.4758149e-04,-4.16000e-01,
-1.4756150e-04,-4.16000e-01,
-1.4754150e-04,-4.16000e-01,
-1.4752151e-04,-4.16000e-01,
-1.4750152e-04,-4.16000e-01,
-1.4748152e-04,-4.16000e-01,
-1.4746153e-04,-4.16000e-01,
-1.4744153e-04,-4.16000e-01,
-1.4742154e-04,-4.16000e-01,
-1.4740154e-04,-4.16000e-01,
-1.4738155e-04,-4.16000e-01,
-1.4736156e-04,-4.16000e-01,
-1.4734156e-04,-4.16000e-01,
-1.4732157e-04,-4.16000e-01,
-1.4730157e-04,-4.16000e-01,
-1.4728158e-04,-4.16000e-01,
-1.4726158e-04,-4.16000e-01,
-1.4724159e-04,-4.16000e-01,
-1.4722160e-04,-4.16000e-01,
-1.4720160e-04,-4.16000e-01,
-1.4718161e-04,-4.16000e-01,
-1.4716161e-04,-4.16000e-01,
-1.4714162e-04,-4.16000e-01,
-1.4712162e-04,-4.16000e-01,
-1.4710163e-04,-4.16000e-01,
-1.4708164e-04,-4.16000e-01,
-1.4706164e-04,-4.16000e-01,
-1.4704165e-04,-4.16000e-01,
-1.4702165e-04,-4.16000e-01,
-1.4700166e-04,-4.16000e-01,
-1.4698166e-04,-4.16000e-01,
-1.4696167e-04,-4.16000e-01,
-1.4694167e-04,-4.16000e-01,
-1.4692168e-04,-4.16000e-01,
-1.4690169e-04,-4.16000e-01,
-1.4688169e-04,-4.16000e-01,
-1.4686170e-04,-4.16000e-01,
-1.4684170e-04,-4.16000e-01,
-1.4682171e-04,-4.16000e-01,
-1.4680171e-04,-4.16000e-01,
-1.4678172e-04,-4.16000e-01,
-1.4676173e-04,-4.16000e-01,
-1.4674173e-04,-4.16000e-01,
-1.4672174e-04,-4.16000e-01,
-1.4670174e-04,-4.16000e-01,
-1.4668175e-04,-4.16000e-01,
-1.4666175e-04,-4.16000e-01,
-1.4664176e-04,-4.16000e-01,
-1.4662177e-04,-4.16000e-01,
-1.4660177e-04,-4.16000e-01,
-1.4658178e-04,-4.16000e-01,
-1.4656178e-04,-4.16000e-01,
-1.4654179e-04,-4.16000e-01,
-1.4652179e-04,-4.16000e-01,
-1.4650180e-04,-4.16000e-01,
-1.4648181e-04,-4.16000e-01,
-1.4646181e-04,-4.16000e-01,
-1.4644182e-04,-4.16000e-01,
-1.4642182e-04,-4.16000e-01,
-1.4640183e-04,-4.16000e-01,
-1.4638183e-04,-4.16000e-01,
-1.4636184e-04,-4.16000e-01,
-1.4634184e-04,-4.16000e-01,
-1.4632185e-04,-4.16000e-01,
-1.4630186e-04,-4.16000e-01,
-1.4628186e-04,-4.16000e-01,
-1.4626187e-04,-4.16000e-01,
-1.4624187e-04,-4.16000e-01,
-1.4622188e-04,-4.16000e-01,
-1.4620188e-04,-4.16000e-01,
-1.4618189e-04,-4.16000e-01,
-1.4616190e-04,-4.16000e-01,
-1.4614190e-04,-4.16000e-01,
-1.4612191e-04,-4.16000e-01,
-1.4610191e-04,-4.16000e-01,
-1.4608192e-04,-4.16000e-01,
-1.4606192e-04,-4.16000e-01,
-1.4604193e-04,-4.16000e-01,
-1.4602194e-04,-4.16000e-01,
-1.4600194e-04,-4.16000e-01,
-1.4598195e-04,-4.16000e-01,
-1.4596195e-04,-4.16000e-01,
-1.4594196e-04,-4.16000e-01,
-1.4592196e-04,-4.16000e-01,
-1.4590197e-04,-4.16000e-01,
-1.4588198e-04,-4.16000e-01,
-1.4586198e-04,-4.16000e-01,
-1.4584199e-04,-4.16000e-01,
-1.4582199e-04,-4.16000e-01,
-1.4580200e-04,-4.16000e-01,
-1.4578200e-04,-4.16000e-01,
-1.4576201e-04,-4.16000e-01,
-1.4574201e-04,-4.16000e-01,
-1.4572202e-04,-4.16000e-01,
-1.4570203e-04,-4.16000e-01,
-1.4568203e-04,-4.16000e-01,
-1.4566204e-04,-4.16000e-01,
-1.4564204e-04,-4.16000e-01,
-1.4562205e-04,-4.16000e-01,
-1.4560205e-04,-4.16000e-01,
-1.4558206e-04,-4.16000e-01,
-1.4556207e-04,-4.16000e-01,
-1.4554207e-04,-4.16000e-01,
-1.4552208e-04,-4.16000e-01,
-1.4550208e-04,-4.16000e-01,
-1.4548209e-04,-4.16000e-01,
-1.4546209e-04,-4.16000e-01,
-1.4544210e-04,-4.16000e-01,
-1.4542211e-04,-4.16000e-01,
-1.4540211e-04,-4.16000e-01,
-1.4538212e-04,-4.16000e-01,
-1.4536212e-04,-4.16000e-01,
-1.4534213e-04,-4.16000e-01,
-1.4532213e-04,-4.16000e-01,
-1.4530214e-04,-4.16000e-01,
-1.4528215e-04,-4.16000e-01,
-1.4526215e-04,-4.16000e-01,
-1.4524216e-04,-4.16000e-01,
-1.4522216e-04,-4.16000e-01,
-1.4520217e-04,-4.16000e-01,
-1.4518217e-04,-4.16000e-01,
-1.4516218e-04,-4.16000e-01,
-1.4514218e-04,-4.16000e-01,
-1.4512219e-04,-4.16000e-01,
-1.4510220e-04,-4.16000e-01,
-1.4508220e-04,-4.16000e-01,
-1.4506221e-04,-4.16000e-01,
-1.4504221e-04,-4.16000e-01,
-1.4502222e-04,-4.16000e-01,
-1.4500222e-04,-4.16000e-01,
-1.4498223e-04,-4.16000e-01,
-1.4496224e-04,-4.16000e-01,
-1.4494224e-04,-4.16000e-01,
-1.4492225e-04,-4.16000e-01,
-1.4490225e-04,-4.16000e-01,
-1.4488226e-04,-4.16000e-01,
-1.4486226e-04,-4.16000e-01,
-1.4484227e-04,-4.16000e-01,
-1.4482228e-04,-4.16000e-01,
-1.4480228e-04,-4.16000e-01,
-1.4478229e-04,-4.16000e-01,
-1.4476229e-04,-4.16000e-01,
-1.4474230e-04,-4.16000e-01,
-1.4472230e-04,-4.16000e-01,
-1.4470231e-04,-4.16000e-01,
-1.4468232e-04,-4.16000e-01,
-1.4466232e-04,-4.16000e-01,
-1.4464233e-04,-4.16000e-01,
-1.4462233e-04,-4.16000e-01,
-1.4460234e-04,-4.16000e-01,
-1.4458234e-04,-4.16000e-01,
-1.4456235e-04,-4.16000e-01,
-1.4454235e-04,-4.16000e-01,
-1.4452236e-04,-4.16000e-01,
-1.4450237e-04,-4.16000e-01,
-1.4448237e-04,-4.16000e-01,
-1.4446238e-04,-4.16000e-01,
-1.4444238e-04,-4.16000e-01,
-1.4442239e-04,-4.16000e-01,
-1.4440239e-04,-4.16000e-01,
-1.4438240e-04,-4.16000e-01,
-1.4436241e-04,-4.16000e-01,
-1.4434241e-04,-4.16000e-01,
-1.4432242e-04,-4.16000e-01,
-1.4430242e-04,-4.16000e-01,
-1.4428243e-04,-4.16000e-01,
-1.4426243e-04,-4.16000e-01,
-1.4424244e-04,-4.16000e-01,
-1.4422245e-04,-4.16000e-01,
-1.4420245e-04,-4.16000e-01,
-1.4418246e-04,-4.16000e-01,
-1.4416246e-04,-4.16000e-01,
-1.4414247e-04,-4.16000e-01,
-1.4412247e-04,-4.16000e-01,
-1.4410248e-04,-4.16000e-01,
-1.4408249e-04,-4.16000e-01,
-1.4406249e-04,-4.16000e-01,
-1.4404250e-04,-4.16000e-01,
-1.4402250e-04,-4.16000e-01,
-1.4400251e-04,-4.16000e-01,
-1.4398251e-04,-4.16000e-01,
-1.4396252e-04,-4.16000e-01,
-1.4394253e-04,-4.16000e-01,
-1.4392253e-04,-4.16000e-01,
-1.4390254e-04,-4.16000e-01,
-1.4388254e-04,-4.16000e-01,
-1.4386255e-04,-4.16000e-01,
-1.4384255e-04,-4.16000e-01,
-1.4382256e-04,-4.16000e-01,
-1.4380256e-04,-4.16000e-01,
-1.4378257e-04,-4.16000e-01,
-1.4376258e-04,-4.16000e-01,
-1.4374258e-04,-4.16000e-01,
-1.4372259e-04,-4.16000e-01,
-1.4370259e-04,-4.16000e-01,
-1.4368260e-04,-4.16000e-01,
-1.4366260e-04,-4.16000e-01,
-1.4364261e-04,-4.16000e-01,
-1.4362262e-04,-4.16000e-01,
-1.4360262e-04,-4.16000e-01,
-1.4358263e-04,-4.16000e-01,
-1.4356263e-04,-4.16000e-01,
-1.4354264e-04,-4.16000e-01,
-1.4352264e-04,-4.16000e-01,
-1.4350265e-04,-4.16000e-01,
-1.4348266e-04,-4.16000e-01,
-1.4346266e-04,-4.16000e-01,
-1.4344267e-04,-4.16000e-01,
-1.4342267e-04,-4.16000e-01,
-1.4340268e-04,-4.16000e-01,
-1.4338268e-04,-4.16000e-01,
-1.4336269e-04,-4.16000e-01,
-1.4334270e-04,-4.16000e-01,
-1.4332270e-04,-4.16000e-01,
-1.4330271e-04,-4.16000e-01,
-1.4328271e-04,-4.16000e-01,
-1.4326272e-04,-4.16000e-01,
-1.4324272e-04,-4.16000e-01,
-1.4322273e-04,-4.16000e-01,
-1.4320273e-04,-4.16000e-01,
-1.4318274e-04,-4.16000e-01,
-1.4316275e-04,-4.16000e-01,
-1.4314275e-04,-4.16000e-01,
-1.4312276e-04,-4.16000e-01,
-1.4310276e-04,-4.16000e-01,
-1.4308277e-04,-4.16000e-01,
-1.4306277e-04,-4.16000e-01,
-1.4304278e-04,-4.16000e-01,
-1.4302279e-04,-4.16000e-01,
-1.4300279e-04,-4.16000e-01,
-1.4298280e-04,-4.16000e-01,
-1.4296280e-04,-4.16000e-01,
-1.4294281e-04,-4.16000e-01,
-1.4292281e-04,-4.16000e-01,
-1.4290282e-04,-4.16000e-01,
-1.4288283e-04,-4.16000e-01,
-1.4286283e-04,-4.16000e-01,
-1.4284284e-04,-4.16000e-01,
-1.4282284e-04,-4.16000e-01,
-1.4280285e-04,-4.16000e-01,
-1.4278285e-04,-4.16000e-01,
-1.4276286e-04,-4.16000e-01,
-1.4274287e-04,-4.16000e-01,
-1.4272287e-04,-4.16000e-01,
-1.4270288e-04,-4.16000e-01,
-1.4268288e-04,-4.16000e-01,
-1.4266289e-04,-4.16000e-01,
-1.4264289e-04,-4.16000e-01,
-1.4262290e-04,-4.16000e-01,
-1.4260290e-04,-4.16000e-01,
-1.4258291e-04,-4.16000e-01,
-1.4256292e-04,-4.16000e-01,
-1.4254292e-04,-4.16000e-01,
-1.4252293e-04,-4.16000e-01,
-1.4250293e-04,-4.16000e-01,
-1.4248294e-04,-4.16000e-01,
-1.4246294e-04,-4.16000e-01,
-1.4244295e-04,-4.16000e-01,
-1.4242296e-04,-4.16000e-01,
-1.4240296e-04,-4.16000e-01,
-1.4238297e-04,-4.16000e-01,
-1.4236297e-04,-4.16000e-01,
-1.4234298e-04,-4.16000e-01,
-1.4232298e-04,-4.16000e-01,
-1.4230299e-04,-4.16000e-01,
-1.4228300e-04,-4.16000e-01,
-1.4226300e-04,-4.16000e-01,
-1.4224301e-04,-4.16000e-01,
-1.4222301e-04,-4.16000e-01,
-1.4220302e-04,-4.16000e-01,
-1.4218302e-04,-4.16000e-01,
-1.4216303e-04,-4.16000e-01,
-1.4214304e-04,-4.16000e-01,
-1.4212304e-04,-4.16000e-01,
-1.4210305e-04,-4.16000e-01,
-1.4208305e-04,-4.16000e-01,
-1.4206306e-04,-4.16000e-01,
-1.4204306e-04,-4.16000e-01,
-1.4202307e-04,-4.16000e-01,
-1.4200307e-04,-4.16000e-01,
-1.4198308e-04,-4.16000e-01,
-1.4196309e-04,-4.16000e-01,
-1.4194309e-04,-4.16000e-01,
-1.4192310e-04,-4.16000e-01,
-1.4190310e-04,-4.16000e-01,
-1.4188311e-04,-4.16000e-01,
-1.4186311e-04,-4.16000e-01,
-1.4184312e-04,-4.16000e-01,
-1.4182313e-04,-4.16000e-01,
-1.4180313e-04,-4.16000e-01,
-1.4178314e-04,-4.16000e-01,
-1.4176314e-04,-4.16000e-01,
-1.4174315e-04,-4.16000e-01,
-1.4172315e-04,-4.16000e-01,
-1.4170316e-04,-4.16000e-01,
-1.4168317e-04,-4.16000e-01,
-1.4166317e-04,-4.16000e-01,
-1.4164318e-04,-4.16000e-01,
-1.4162318e-04,-4.16000e-01,
-1.4160319e-04,-4.16000e-01,
-1.4158319e-04,-4.16000e-01,
-1.4156320e-04,-4.16000e-01,
-1.4154321e-04,-4.16000e-01,
-1.4152321e-04,-4.16000e-01,
-1.4150322e-04,-4.16000e-01,
-1.4148322e-04,-4.16000e-01,
-1.4146323e-04,-4.16000e-01,
-1.4144323e-04,-4.16000e-01,
-1.4142324e-04,-4.16000e-01,
-1.4140324e-04,-4.16000e-01,
-1.4138325e-04,-4.16000e-01,
-1.4136326e-04,-4.16000e-01,
-1.4134326e-04,-4.16000e-01,
-1.4132327e-04,-4.16000e-01,
-1.4130327e-04,-4.16000e-01,
-1.4128328e-04,-4.16000e-01,
-1.4126328e-04,-4.16000e-01,
-1.4124329e-04,-4.16000e-01,
-1.4122330e-04,-4.16000e-01,
-1.4120330e-04,-4.16000e-01,
-1.4118331e-04,-4.16000e-01,
-1.4116331e-04,-4.16000e-01,
-1.4114332e-04,-4.16000e-01,
-1.4112332e-04,-4.16000e-01,
-1.4110333e-04,-4.16000e-01,
-1.4108334e-04,-4.16000e-01,
-1.4106334e-04,-4.16000e-01,
-1.4104335e-04,-4.16000e-01,
-1.4102335e-04,-4.16000e-01,
-1.4100336e-04,-4.16000e-01,
-1.4098336e-04,-4.16000e-01,
-1.4096337e-04,-4.16000e-01,
-1.4094338e-04,-4.16000e-01,
-1.4092338e-04,-4.16000e-01,
-1.4090339e-04,-4.16000e-01,
-1.4088339e-04,-4.16000e-01,
-1.4086340e-04,-4.16000e-01,
-1.4084340e-04,-4.16000e-01,
-1.4082341e-04,-4.16000e-01,
-1.4080341e-04,-4.16000e-01,
-1.4078342e-04,-4.16000e-01,
-1.4076343e-04,-4.16000e-01,
-1.4074343e-04,-4.16000e-01,
-1.4072344e-04,-4.16000e-01,
-1.4070344e-04,-4.16000e-01,
-1.4068345e-04,-4.16000e-01,
-1.4066345e-04,-4.16000e-01,
-1.4064346e-04,-4.16000e-01,
-1.4062347e-04,-4.16000e-01,
-1.4060347e-04,-4.16000e-01,
-1.4058348e-04,-4.16000e-01,
-1.4056348e-04,-4.16000e-01,
-1.4054349e-04,-4.16000e-01,
-1.4052349e-04,-4.16000e-01,
-1.4050350e-04,-4.16000e-01,
-1.4048351e-04,-4.16000e-01,
-1.4046351e-04,-4.16000e-01,
-1.4044352e-04,-4.16000e-01,
-1.4042352e-04,-4.16000e-01,
-1.4040353e-04,-4.16000e-01,
-1.4038353e-04,-4.16000e-01,
-1.4036354e-04,-4.16000e-01,
-1.4034355e-04,-4.16000e-01,
-1.4032355e-04,-4.16000e-01,
-1.4030356e-04,-4.16000e-01,
-1.4028356e-04,-4.16000e-01,
-1.4026357e-04,-4.16000e-01,
-1.4024357e-04,-4.16000e-01,
-1.4022358e-04,-4.16000e-01,
-1.4020359e-04,-4.16000e-01,
-1.4018359e-04,-4.16000e-01,
-1.4016360e-04,-4.16000e-01,
-1.4014360e-04,-4.16000e-01,
-1.4012361e-04,-4.16000e-01,
-1.4010361e-04,-4.16000e-01,
-1.4008362e-04,-4.16000e-01,
-1.4006362e-04,-4.16000e-01,
-1.4004363e-04,-4.16000e-01,
-1.4002364e-04,-4.16000e-01,
-1.4000364e-04,-4.16000e-01,
-1.3998365e-04,-4.16000e-01,
-1.3996365e-04,-4.16000e-01,
-1.3994366e-04,-4.16000e-01,
-1.3992366e-04,-4.16000e-01,
-1.3990367e-04,-4.16000e-01,
-1.3988368e-04,-4.16000e-01,
-1.3986368e-04,-4.16000e-01,
-1.3984369e-04,-4.16000e-01,
-1.3982369e-04,-4.16000e-01,
-1.3980370e-04,-4.16000e-01,
-1.3978370e-04,-4.16000e-01,
-1.3976371e-04,-4.16000e-01,
-1.3974372e-04,-4.16000e-01,
-1.3972372e-04,-4.16000e-01,
-1.3970373e-04,-4.16000e-01,
-1.3968373e-04,-4.16000e-01,
-1.3966374e-04,-4.16000e-01,
-1.3964374e-04,-4.16000e-01,
-1.3962375e-04,-4.16000e-01,
-1.3960376e-04,-4.16000e-01,
-1.3958376e-04,-4.16000e-01,
-1.3956377e-04,-4.16000e-01,
-1.3954377e-04,-4.16000e-01,
-1.3952378e-04,-4.16000e-01,
-1.3950378e-04,-4.16000e-01,
-1.3948379e-04,-4.16000e-01,
-1.3946379e-04,-4.16000e-01,
-1.3944380e-04,-4.16000e-01,
-1.3942381e-04,-4.16000e-01,
-1.3940381e-04,-4.16000e-01,
-1.3938382e-04,-4.16000e-01,
-1.3936382e-04,-4.16000e-01,
-1.3934383e-04,-4.16000e-01,
-1.3932383e-04,-4.16000e-01,
-1.3930384e-04,-4.16000e-01,
-1.3928385e-04,-4.16000e-01,
-1.3926385e-04,-4.16000e-01,
-1.3924386e-04,-4.16000e-01,
-1.3922386e-04,-4.16000e-01,
-1.3920387e-04,-4.16000e-01,
-1.3918387e-04,-4.16000e-01,
-1.3916388e-04,-4.16000e-01,
-1.3914389e-04,-4.16000e-01,
-1.3912389e-04,-4.16000e-01,
-1.3910390e-04,-4.16000e-01,
-1.3908390e-04,-4.16000e-01,
-1.3906391e-04,-4.16000e-01,
-1.3904391e-04,-4.16000e-01,
-1.3902392e-04,-4.16000e-01,
-1.3900393e-04,-4.16000e-01,
-1.3898393e-04,-4.16000e-01,
-1.3896394e-04,-4.16000e-01,
-1.3894394e-04,-4.16000e-01,
-1.3892395e-04,-4.16000e-01,
-1.3890395e-04,-4.16000e-01,
