Time,X(CH1),
-1.3872042e-04,2.02400e-01,
-1.3870043e-04,2.02400e-01,
-1.3868044e-04,2.02400e-01,
-1.3866044e-04,2.02400e-01,
-1.3864045e-04,2.02400e-01,
-1.3862045e-04,2.02400e-01,
-1.3860046e-04,2.02400e-01,
-1.3858046e-04,2.02400e-01,
-1.3856047e-04,2.02400e-01,
-1.3854048e-04,2.02400e-01,
-1.3852048e-04,2.02400e-01,
-1.3850049e-04,2.02400e-01,
-1.3848049e-04,2.02400e-01,
-1.3846050e-04,2.02400e-01,
-1.3844050e-04,2.02400e-01,
-1.3842051e-04,2.02400e-01,
-1.3840052e-04,2.02400e-01,
-1.3838052e-04,2.02400e-01,
-1.3836053e-04,2.02400e-01,
-1.3834053e-04,2.02400e-01,
-1.3832054e-04,2.02400e-01,
-1.3830054e-04,2.02400e-01,
-1.3828055e-04,2.02400e-01,
-1.3826056e-04,2.02400e-01,
-1.3824056e-04,2.02400e-01,
-1.3822057e-04,2.02400e-01,
-1.3820057e-04,2.02400e-01,
-1.3818058e-04,2.02400e-01,
-1.3816058e-04,2.02400e-01,
-1.3814059e-04,2.02400e-01,
-1.3812059e-04,2.02400e-01,
-1.3810060e-04,2.02400e-01,
-1.3808061e-04,2.02400e-01,
-1.3806061e-04,2.02400e-01,
-1.3804062e-04,2.02400e-01,
-1.3802062e-04,2.02400e-01,
-1.3800063e-04,2.02400e-01,
-1.3798063e-04,2.02400e-01,
-1.3796064e-04,2.02400e-01,
-1.3794065e-04,2.02400e-01,
-1.3792065e-04,2.02400e-01,
-1.3790066e-04,2.02400e-01,
-1.3788066e-04,2.02400e-01,
-1.3786067e-04,2.02400e-01,
-1.3784067e-04,2.02400e-01,
-1.3782068e-04,2.02400e-01,
-1.3780069e-04,2.02400e-01,
-1.3778069e-04,2.02400e-01,
-1.3776070e-04,2.02400e-01,
-1.3774070e-04,2.02400e-01,
-1.3772071e-04,2.02400e-01,
-1.3770071e-04,2.02400e-01,
-1.3768072e-04,2.02400e-01,
-1.3766073e-04,2.02400e-01,
-1.3764073e-04,2.02400e-01,
-1.3762074e-04,2.02400e-01,
-1.3760074e-04,2.02400e-01,
-1.3758075e-04,2.02400e-01,
-1.3756075e-04,2.02400e-01,
-1.3754076e-04,2.02400e-01,
-1.3752076e-04,2.02400e-01,
-1.3750077e-04,2.02400e-01,
-1.3748078e-04,2.02400e-01,
-1.3746078e-04,2.02400e-01,
-1.3744079e-04,2.02400e-01,
-1.3742079e-04,2.02400e-01,
-1.3740080e-04,2.02400e-01,
-1.3738080e-04,2.02400e-01,
-1.3736081e-04,2.02400e-01,
-1.3734082e-04,2.02400e-01,
-1.3732082e-04,2.02400e-01,
-1.3730083e-04,2.02400e-01,
-1.3728083e-04,2.02400e-01,
-1.3726084e-04,2.02400e-01,
-1.3724084e-04,2.02400e-01,
-1.3722085e-04,2.02400e-01,
-1.3720086e-04,2.02400e-01,
-1.3718086e-04,2.02400e-01,
-1.3716087e-04,2.02400e-01,
-1.3714087e-04,2.02400e-01,
-1.3712088e-04,2.02400e-01,
-1.3710088e-04,2.02400e-01,
-1.3708089e-04,2.02400e-01,
-1.3706090e-04,2.02400e-01,
-1.3704090e-04,2.02400e-01,
-1.3702091e-04,2.02400e-01,
-1.3700091e-04,2.02400e-01,
-1.3698092e-04,2.02400e-01,
-1.3696092e-04,2.02400e-01,
-1.3694093e-04,2.02400e-01,
-1.3692093e-04,2.02400e-01,
-1.3690094e-04,2.02400e-01,
-1.3688095e-04,2.02400e-01,
-1.3686095e-04,2.02400e-01,
-1.3684096e-04,2.02400e-01,
-1.3682096e-04,2.02400e-01,
-1.3680097e-04,2.02400e-01,
-1.3678097e-04,2.02400e-01,
-1.3676098e-04,2.02400e-01,
-1.3674099e-04,2.02400e-01,
-1.3672099e-04,2.02400e-01,
-1.3670100e-04,2.02400e-01,
-1.3668100e-04,2.02400e-01,
-1.3666101e-04,2.02400e-01,
-1.3664101e-04,2.02400e-01,
-1.3662102e-04,2.02400e-01,
-1.3660103e-04,2.02400e-01,
-1.3658103e-04,2.02400e-01,
-1.3656104e-04,2.02400e-01,
-1.3654104e-04,2.02400e-01,
-1.3652105e-04,2.02400e-01,
-1.3650105e-04,2.02400e-01,
-1.3648106e-04,2.02400e-01,
-1.3646107e-04,2.02400e-01,
-1.3644107e-04,2.02400e-01,
-1.3642108e-04,2.02400e-01,
-1.3640108e-04,2.02400e-01,
-1.3638109e-04,2.02400e-01,
-1.3636109e-04,2.02400e-01,
-1.3634110e-04,2.02400e-01,
-1.3632110e-04,2.02400e-01,
-1.3630111e-04,2.02400e-01,
-1.3628112e-04,2.02400e-01,
-1.3626112e-04,2.02400e-01,
-1.3624113e-04,2.02400e-01,
-1.3622113e-04,2.02400e-01,
-1.3620114e-04,2.02400e-01,
-1.3618114e-04,2.02400e-01,
-1.3616115e-04,2.02400e-01,
-1.3614116e-04,2.02400e-01,
-1.3612116e-04,2.02400e-01,
-1.3610117e-04,2.02400e-01,
-1.3608117e-04,2.02400e-01,
-1.3606118e-04,2.02400e-01,
-1.3604118e-04,2.02400e-01,
-1.3602119e-04,2.02400e-01,
-1.3600120e-04,2.02400e-01,
-1.3598120e-04,2.02400e-01,
-1.3596121e-04,2.02400e-01,
-1.3594121e-04,2.02400e-01,
-1.3592122e-04,2.02400e-01,
-1.3590122e-04,2.02400e-01,
-1.3588123e-04,2.02400e-01,
-1.3586124e-04,2.02400e-01,
-1.3584124e-04,2.02400e-01,
-1.3582125e-04,2.02400e-01,
-1.3580125e-04,2.02400e-01,
-1.3578126e-04,2.02400e-01,
-1.3576126e-04,2.02400e-01,
-1.3574127e-04,2.02400e-01,
-1.3572128e-04,2.02400e-01,
-1.3570128e-04,2.02400e-01,
-1.3568129e-04,2.02400e-01,
-1.3566129e-04,2.02400e-01,
-1.3564130e-04,2.02400e-01,
-1.3562130e-04,2.02400e-01,
-1.3560131e-04,2.02400e-01,
-1.3558131e-04,2.02400e-01,
-1.3556132e-04,2.02400e-01,
-1.3554133e-04,2.02400e-01,
-1.3552133e-04,2.02400e-01,
-1.3550134e-04,2.02400e-01,
-1.3548134e-04,2.02400e-01,
-1.3546135e-04,2.02400e-01,
-1.3544135e-04,2.02400e-01,
-1.3542136e-04,2.02400e-01,
-1.3540137e-04,2.02400e-01,
-1.3538137e-04,2.02400e-01,
-1.3536138e-04,2.02400e-01,
-1.3534138e-04,2.02400e-01,
-1.3532139e-04,2.02400e-01,
-1.3530139e-04,2.02400e-01,
-1.3528140e-04,2.02400e-01,
-1.3526141e-04,2.02400e-01,
-1.3524141e-04,2.02400e-01,
-1.3522142e-04,2.02400e-01,
-1.3520142e-04,2.02400e-01,
-1.3518143e-04,2.02400e-01,
-1.3516143e-04,2.02400e-01,
-1.3514144e-04,2.02400e-01,
-1.3512145e-04,2.02400e-01,
-1.3510145e-04,2.02400e-01,
-1.3508146e-04,2.02400e-01,
-1.3506146e-04,2.02400e-01,
-1.3504147e-04,2.02400e-01,
-1.3502147e-04,2.02400e-01,
-1.3500148e-04,2.02400e-01,
-1.3498148e-04,2.02400e-01,
-1.3496149e-04,2.02400e-01,
-1.3494150e-04,2.02400e-01,
-1.3492150e-04,2.02400e-01,
-1.3490151e-04,2.02400e-01,
-1.3488151e-04,2.02400e-01,
-1.3486152e-04,2.02400e-01,
-1.3484152e-04,2.02400e-01,
-1.3482153e-04,2.02400e-01,
-1.3480154e-04,2.02400e-01,
-1.3478154e-04,2.02400e-01,
-1.3476155e-04,2.02400e-01,
-1.3474155e-04,2.02400e-01,
-1.3472156e-04,2.02400e-01,
-1.3470156e-04,2.02400e-01,
-1.3468157e-04,2.02400e-01,
-1.3466158e-04,2.02400e-01,
-1.3464158e-04,2.02400e-01,
-1.3462159e-04,2.02400e-01,
-1.3460159e-04,2.02400e-01,
-1.3458160e-04,2.02400e-01,
-1.3456160e-04,2.02400e-01,
-1.3454161e-04,2.02400e-01,
-1.3452162e-04,2.02400e-01,
-1.3450162e-04,2.02400e-01,
-1.3448163e-04,2.02400e-01,
-1.3446163e-04,2.02400e-01,
-1.3444164e-04,2.02400e-01,
-1.3442164e-04,2.02400e-01,
-1.3440165e-04,2.02400e-01,
-1.3438165e-04,2.02400e-01,
-1.3436166e-04,2.02400e-01,
-1.3434167e-04,2.02400e-01,
-1.3432167e-04,2.02400e-01,
-1.3430168e-04,2.02400e-01,
-1.3428168e-04,2.02400e-01,
-1.3426169e-04,2.02400e-01,
-1.3424169e-04,2.02400e-01,
-1.3422170e-04,2.02400e-01,
-1.3420171e-04,2.02400e-01,
-1.3418171e-04,2.02400e-01,
-1.3416172e-04,2.02400e-01,
-1.3414172e-04,2.02400e-01,
-1.3412173e-04,2.02400e-01,
-1.3410173e-04,2.02400e-01,
-1.3408174e-04,2.02400e-01,
-1.3406175e-04,2.02400e-01,
-1.3404175e-04,2.02400e-01,
-1.3402176e-04,2.02400e-01,
-1.3400176e-04,2.02400e-01,
-1.3398177e-04,2.02400e-01,
-1.3396177e-04,2.02400e-01,
-1.3394178e-04,2.02400e-01,
-1.3392179e-04,2.02400e-01,
-1.3390179e-04,2.02400e-01,
-1.3388180e-04,2.02400e-01,
-1.3386180e-04,2.02400e-01,
-1.3384181e-04,2.02400e-01,
-1.3382181e-04,2.02400e-01,
-1.3380182e-04,2.02400e-01,
-1.3378182e-04,2.02400e-01,
-1.3376183e-04,2.02400e-01,
-1.3374184e-04,2.02400e-01,
-1.3372184e-04,2.02400e-01,
-1.3370185e-04,2.02400e-01,
-1.3368185e-04,2.02400e-01,
-1.3366186e-04,2.02400e-01,
-1.3364186e-04,2.02400e-01,
-1.3362187e-04,2.02400e-01,
-1.3360188e-04,2.02400e-01,
-1.3358188e-04,2.02400e-01,
-1.3356189e-04,2.02400e-01,
-1.3354189e-04,2.02400e-01,
-1.3352190e-04,2.02400e-01,
-1.3350190e-04,2.02400e-01,
-1.3348191e-04,2.02400e-01,
-1.3346192e-04,2.02400e-01,
-1.3344192e-04,2.02400e-01,
-1.3342193e-04,2.02400e-01,
-1.3340193e-04,2.02400e-01,
-1.3338194e-04,2.02400e-01,
-1.3336194e-04,2.02400e-01,
-1.3334195e-04,2.02400e-01,
-1.3332196e-04,2.02400e-01,
-1.3330196e-04,2.02400e-01,
-1.3328197e-04,2.02400e-01,
-1.3326197e-04,2.02400e-01,
-1.3324198e-04,2.02400e-01,
-1.3322198e-04,2.02400e-01,
-1.3320199e-04,2.02400e-01,
-1.3318199e-04,2.02400e-01,
-1.3316200e-04,2.02400e-01,
-1.3314201e-04,2.02400e-01,
-1.3312201e-04,2.02400e-01,
-1.3310202e-04,2.02400e-01,
-1.3308202e-04,2.02400e-01,
-1.3306203e-04,2.02400e-01,
-1.3304203e-04,2.02400e-01,
-1.3302204e-04,2.02400e-01,
-1.3300205e-04,2.02400e-01,
-1.3298205e-04,2.02400e-01,
-1.3296206e-04,2.02400e-01,
-1.3294206e-04,2.02400e-01,
-1.3292207e-04,2.02400e-01,
-1.3290207e-04,2.02400e-01,
-1.3288208e-04,2.02400e-01,
-1.3286209e-04,2.02400e-01,
-1.3284209e-04,2.02400e-01,
-1.3282210e-04,2.02400e-01,
-1.3280210e-04,2.02400e-01,
-1.3278211e-04,2.02400e-01,
-1.3276211e-04,2.02400e-01,
-1.3274212e-04,2.02400e-01,
-1.3272213e-04,2.02400e-01,
-1.3270213e-04,2.02400e-01,
-1.3268214e-04,2.02400e-01,
-1.3266214e-04,2.02400e-01,
-1.3264215e-04,2.02400e-01,
-1.3262215e-04,2.02400e-01,
-1.3260216e-04,2.02400e-01,
-1.3258216e-04,2.02400e-01,
-1.3256217e-04,2.02400e-01,
-1.3254218e-04,2.02400e-01,
-1.3252218e-04,2.02400e-01,
-1.3250219e-04,2.02400e-01,
-1.3248219e-04,2.02400e-01,
-1.3246220e-04,2.02400e-01,
-1.3244220e-04,2.02400e-01,
-1.3242221e-04,2.02400e-01,
-1.3240222e-04,2.02400e-01,
-1.3238222e-04,2.02400e-01,
-1.3236223e-04,2.02400e-01,
-1.3234223e-04,2.02400e-01,
-1.3232224e-04,2.02400e-01,
-1.3230224e-04,2.02400e-01,
-1.3228225e-04,2.02400e-01,
-1.3226226e-04,2.02400e-01,
-1.3224226e-04,2.02400e-01,
-1.3222227e-04,2.02400e-01,
-1.3220227e-04,2.02400e-01,
-1.3218228e-04,2.02400e-01,
-1.3216228e-04,2.02400e-01,
-1.3214229e-04,2.02400e-01,
-1.3212230e-04,2.02400e-01,
-1.3210230e-04,2.02400e-01,
-1.3208231e-04,2.02400e-01,
-1.3206231e-04,2.02400e-01,
-1.3204232e-04,2.02400e-01,
-1.3202232e-04,2.02400e-01,
-1.3200233e-04,2.02400e-01,
-1.3198234e-04,2.02400e-01,
-1.3196234e-04,2.02400e-01,
-1.3194235e-04,2.02400e-01,
-1.3192235e-04,2.02400e-01,
-1.3190236e-04,2.02400e-01,
-1.3188236e-04,2.02400e-01,
-1.3186237e-04,2.02400e-01,
-1.3184237e-04,2.02400e-01,
-1.3182238e-04,2.02400e-01,
-1.3180239e-04,2.02400e-01,
-1.3178239e-04,2.02400e-01,
-1.3176240e-04,2.02400e-01,
-1.3174240e-04,2.02400e-01,
-1.3172241e-04,2.02400e-01,
-1.3170241e-04,2.02400e-01,
-1.3168242e-04,2.02400e-01,
-1.3166243e-04,2.02400e-01,
-1.3164243e-04,2.02400e-01,
-1.3162244e-04,2.02400e-01,
-1.3160244e-04,2.02400e-01,
-1.3158245e-04,2.02400e-01,
-1.3156245e-04,2.02400e-01,
-1.3154246e-04,2.02400e-01,
-1.3152247e-04,2.02400e-01,
-1.3150247e-04,2.02400e-01,
-1.3148248e-04,2.02400e-01,
-1.3146248e-04,2.02400e-01,
-1.3144249e-04,2.02400e-01,
-1.3142249e-04,2.02400e-01,
-1.3140250e-04,2.02400e-01,
-1.3138251e-04,2.02400e-01,
-1.3136251e-04,2.02400e-01,
-1.3134252e-04,2.02400e-01,
-1.3132252e-04,2.02400e-01,
-1.3130253e-04,2.02400e-01,
-1.3128253e-04,2.02400e-01,
-1.3126254e-04,2.02400e-01,
-1.3124254e-04,2.02400e-01,
-1.3122255e-04,2.02400e-01,
-1.3120256e-04,2.02400e-01,
-1.3118256e-04,2.02400e-01,
-1.3116257e-04,2.02400e-01,
-1.3114257e-04,2.02400e-01,
-1.3112258e-04,2.02400e-01,
-1.3110258e-04,2.02400e-01,
-1.3108259e-04,2.02400e-01,
-1.3106260e-04,2.02400e-01,
-1.3104260e-04,2.02400e-01,
-1.3102261e-04,2.02400e-01,
-1.3100261e-04,2.02400e-01,
-1.3098262e-04,2.02400e-01,
-1.3096262e-04,2.02400e-01,
-1.3094263e-04,2.02400e-01,
-1.3092264e-04,2.02400e-01,
-1.3090264e-04,2.02400e-01,
-1.3088265e-04,2.02400e-01,
-1.3086265e-04,2.02400e-01,
-1.3084266e-04,2.02400e-01,
-1.3082266e-04,2.02400e-01,
-1.3080267e-04,2.02400e-01,
-1.3078268e-04,2.02400e-01,
-1.3076268e-04,2.02400e-01,
-1.3074269e-04,2.02400e-01,
-1.3072269e-04,2.02400e-01,
-1.3070270e-04,2.02400e-01,
-1.3068270e-04,2.02400e-01,
-1.3066271e-04,2.02400e-01,
-1.3064271e-04,2.02400e-01,
-1.3062272e-04,2.02400e-01,
-1.3060273e-04,2.02400e-01,
-1.3058273e-04,2.02400e-01,
-1.3056274e-04,2.02400e-01,
-1.3054274e-04,2.02400e-01,
-1.3052275e-04,2.02400e-01,
-1.3050275e-04,2.02400e-01,
-1.3048276e-04,2.02400e-01,
-1.3046277e-04,2.02400e-01,
-1.3044277e-04,2.02400e-01,
-1.3042278e-04,2.02400e-01,
-1.3040278e-04,2.02400e-01,
-1.3038279e-04,2.02400e-01,
-1.3036279e-04,2.02400e-01,
-1.3034280e-04,2.02400e-01,
-1.3032281e-04,2.02400e-01,
-1.3030281e-04,2.02400e-01,
-1.3028282e-04,2.02400e-01,
-1.3026282e-04,2.02400e-01,
-1.3024283e-04,2.02400e-01,
-1.3022283e-04,2.02400e-01,
-1.3020284e-04,2.02400e-01,
-1.3018285e-04,2.02400e-01,
-1.3016285e-04,2.02400e-01,
-1.3014286e-04,2.02400e-01,
-1.3012286e-04,2.02400e-01,
-1.3010287e-04,2.02400e-01,
-1.3008287e-04,2.02400e-01,
-1.3006288e-04,2.02400e-01,
-1.3004288e-04,2.02400e-01,
-1.3002289e-04,2.02400e-01,
-1.3000290e-04,2.02400e-01,
-1.2998290e-04,2.02400e-01,
-1.2996291e-04,2.02400e-01,
-1.2994291e-04,2.02400e-01,
-1.2992292e-04,2.02400e-01,
-1.2990292e-04,2.02400e-01,
-1.2988293e-04,2.02400e-01,
-1.2986294e-04,2.02400e-01,
-1.2984294e-04,2.02400e-01,
-1.2982295e-04,2.02400e-01,
-1.2980295e-04,2.02400e-01,
-1.2978296e-04,2.02400e-01,
-1.2976296e-04,2.02400e-01,
-1.2974297e-04,2.02400e-01,
-1.2972298e-04,2.02400e-01,
-1.2970298e-04,2.02400e-01,
-1.2968299e-04,2.02400e-01,
-1.2966299e-04,2.02400e-01,
-1.2964300e-04,2.02400e-01,
-1.2962300e-04,2.02400e-01,
-1.2960301e-04,2.02400e-01,
-1.2958302e-04,2.02400e-01,
-1.2956302e-04,2.02400e-01,
-1.2954303e-04,2.02400e-01,
-1.2952303e-04,2.02400e-01,
-1.2950304e-04,2.02400e-01,
-1.2948304e-04,2.02400e-01,
-1.2946305e-04,2.02400e-01,
-1.2944305e-04,2.02400e-01,
-1.2942306e-04,2.02400e-01,
-1.2940307e-04,2.02400e-01,
-1.2938307e-04,2.02400e-01,
-1.2936308e-04,2.02400e-01,
-1.2934308e-04,2.02400e-01,
-1.2932309e-04,2.02400e-01,
-1.2930309e-04,2.02400e-01,
-1.2928310e-04,2.02400e-01,
-1.2926311e-04,2.02400e-01,
-1.2924311e-04,2.02400e-01,
-1.2922312e-04,2.02400e-01,
-1.2920312e-04,2.02400e-01,
-1.2918313e-04,2.02400e-01,
-1.2916313e-04,2.02400e-01,
-1.2914314e-04,2.02400e-01,
-1.2912315e-04,2.02400e-01,
-1.2910315e-04,2.02400e-01,
-1.2908316e-04,2.02400e-01,
-1.2906316e-04,2.02400e-01,
-1.2904317e-04,2.02400e-01,
-1.2902317e-04,2.02400e-01,
-1.2900318e-04,2.02400e-01,
-1.2898319e-04,2.02400e-01,
-1.2896319e-04,2.02400e-01,
-1.2894320e-04,2.02400e-01,
-1.2892320e-04,2.02400e-01,
-1.2890321e-04,2.02400e-01,
-1.2888321e-04,2.02400e-01,
-1.2886322e-04,2.02400e-01,
-1.2884322e-04,2.02400e-01,
-1.2882323e-04,2.02400e-01,
-1.2880324e-04,2.02400e-01,
-1.2878324e-04,2.02400e-01,
-1.2876325e-04,2.02400e-01,
-1.2874325e-04,2.02400e-01,
-1.2872326e-04,2.02400e-01,
-1.2870326e-04,2.02400e-01,
-1.2868327e-04,2.02400e-01,
-1.2866328e-04,2.02400e-01,
-1.2864328e-04,2.02400e-01,
-1.2862329e-04,2.02400e-01,
-1.2860329e-04,2.02400e-01,
-1.2858330e-04,2.02400e-01,
-1.2856330e-04,2.02400e-01,
-1.2854331e-04,2.02400e-01,
-1.2852332e-04,2.02400e-01,
-1.2850332e-04,2.02400e-01,
-1.2848333e-04,2.02400e-01,
-1.2846333e-04,2.02400e-01,
-1.2844334e-04,2.02400e-01,
-1.2842334e-04,2.02400e-01,
-1.2840335e-04,2.02400e-01,
-1.2838336e-04,2.02400e-01,
-1.2836336e-04,2.02400e-01,
-1.2834337e-04,2.02400e-01,
-1.2832337e-04,2.02400e-01,
-1.2830338e-04,2.02400e-01,
-1.2828338e-04,2.02400e-01,
-1.2826339e-04,2.02400e-01,
-1.2824340e-04,2.02400e-01,
-1.2822340e-04,2.02400e-01,
-1.2820341e-04,2.02400e-01,
-1.2818341e-04,2.02400e-01,
-1.2816342e-04,2.02400e-01,
-1.2814342e-04,2.02400e-01,
-1.2812343e-04,2.02400e-01,
-1.2810343e-04,2.02400e-01,
-1.2808344e-04,2.02400e-01,
-1.2806345e-04,2.02400e-01,
-1.2804345e-04,2.02400e-01,
-1.2802346e-04,2.02400e-01,
-1.2800346e-04,2.02400e-01,
-1.2798347e-04,2.02400e-01,
-1.2796347e-04,2.02400e-01,
-1.2794348e-04,2.02400e-01,
-1.2792349e-04,2.02400e-01,
-1.2790349e-04,2.02400e-01,
-1.2788350e-04,2.02400e-01,
-1.2786350e-04,2.02400e-01,
-1.2784351e-04,2.02400e-01,
-1.2782351e-04,2.02400e-01,
-1.2780352e-04,2.02400e-01,
-1.2778353e-04,2.02400e-01,
-1.2776353e-04,2.02400e-01,
-1.2774354e-04,2.02400e-01,
-1.2772354e-04,2.02400e-01,
-1.2770355e-04,2.02400e-01,
-1.2768355e-04,2.02400e-01,
-1.2766356e-04,2.02400e-01,
-1.2764357e-04,2.02400e-01,
-1.2762357e-04,2.02400e-01,
-1.2760358e-04,2.02400e-01,
-1.2758358e-04,2.02400e-01,
-1.2756359e-04,2.02400e-01,
-1.2754359e-04,2.02400e-01,
-1.2752360e-04,2.02400e-01,
-1.2750360e-04,2.02400e-01,
-1.2748361e-04,2.02400e-01,
-1.2746362e-04,2.02400e-01,
-1.2744362e-04,2.02400e-01,
-1.2742363e-04,2.02400e-01,
-1.2740363e-04,2.02400e-01,
-1.2738364e-04,2.02400e-01,
-1.2736364e-04,2.02400e-01,
-1.2734365e-04,2.02400e-01,
-1.2732366e-04,2.02400e-01,
-1.2730366e-04,2.02400e-01,
-1.2728367e-04,2.02400e-01,
-1.2726367e-04,2.02400e-01,
-1.2724368e-04,2.02400e-01,
-1.2722368e-04,2.02400e-01,
-1.2720369e-04,2.02400e-01,
-1.2718370e-04,2.02400e-01,
-1.2716370e-04,2.02400e-01,
-1.2714371e-04,2.02400e-01,
-1.2712371e-04,2.02400e-01,
-1.2710372e-04,2.02400e-01,
-1.2708372e-04,2.02400e-01,
-1.2706373e-04,2.02400e-01,
-1.2704374e-04,2.02400e-01,
-1.2702374e-04,2.02400e-01,
-1.2700375e-04,2.02400e-01,
-1.2698375e-04,2.02400e-01,
-1.2696376e-04,2.02400e-01,
-1.2694376e-04,2.02400e-01,
-1.2692377e-04,2.02400e-01,
-1.2690377e-04,2.02400e-01,
-1.2688378e-04,2.02400e-01,
-1.2686379e-04,2.02400e-01,
-1.2684379e-04,2.02400e-01,
-1.2682380e-04,2.02400e-01,
-1.2680380e-04,2.02400e-01,
-1.2678381e-04,2.02400e-01,
-1.2676381e-04,2.02400e-01,
-1.2674382e-04,2.02400e-01,
-1.2672383e-04,2.02400e-01,
-1.2670383e-04,2.02400e-01,
-1.2668384e-04,2.02400e-01,
-1.2666384e-04,2.02400e-01,
-1.2664385e-04,2.02400e-01,
-1.2662385e-04,2.02400e-01,
-1.2660386e-04,2.02400e-01,
-1.2658387e-04,2.02400e-01,
-1.2656387e-04,2.02400e-01,
-1.2654388e-04,2.02400e-01,
-1.2652388e-04,2.02400e-01,
-1.2650389e-04,2.02400e-01,
-1.2648389e-04,2.02400e-01,
-1.2646390e-04,2.02400e-01,
-1.2644391e-04,2.02400e-01,
-1.2642391e-04,2.02400e-01,
-1.2640392e-04,2.02400e-01,
-1.2638392e-04,2.02400e-01,
-1.2636393e-04,2.02400e-01,
-1.2634393e-04,2.02400e-01,
-1.2632394e-04,2.02400e-01,
-1.2630394e-04,2.02400e-01,
-1.2628395e-04,2.02400e-01,
-1.2626396e-04,2.02400e-01,
-1.2624396e-04,2.02400e-01,
-1.2622397e-04,2.02400e-01,
-1.2620397e-04,2.02400e-01,
-1.2618398e-04,2.02400e-01,
-1.2616398e-04,2.02400e-01,
-1.2614399e-04,2.02400e-01,
-1.2612400e-04,2.02400e-01,
-1.2610400e-04,2.02400e-01,
-1.2608401e-04,2.02400e-01,
-1.2606401e-04,2.02400e-01,
-1.2604402e-04,2.02400e-01,
-1.2602402e-04,2.02400e-01,
-1.2600403e-04,2.02400e-01,
-1.2598404e-04,2.02400e-01,
-1.2596404e-04,2.02400e-01,
-1.2594405e-04,2.02400e-01,
-1.2592405e-04,2.02400e-01,
-1.2590406e-04,2.02400e-01,
-1.2588406e-04,2.02400e-01,
-1.2586407e-04,2.02400e-01,
-1.2584408e-04,2.02400e-01,
-1.2582408e-04,2.02400e-01,
-1.2580409e-04,2.02400e-01,
-1.2578409e-04,2.02400e-01,
-1.2576410e-04,2.02400e-01,
-1.2574410e-04,2.02400e-01,
-1.2572411e-04,2.02400e-01,
-1.2570411e-04,2.02400e-01,
-1.2568412e-04,2.02400e-01,
-1.2566413e-04,2.02400e-01,
-1.2564413e-04,2.02400e-01,
-1.2562414e-04,2.02400e-01,
-1.2560414e-04,2.02400e-01,
-1.2558415e-04,2.02400e-01,
-1.2556415e-04,2.02400e-01,
